member_id,name,profile_url,source_url,url_slug,honorific,page_title,biography,looking_for,crawl_status,crawl_error,crawled_at
mem_9caecf64a4,Adrianna Giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,https://profiles.ucalgary.ca/adrianna-giuffre,adrianna-giuffre,Dr.,Adrianna Giuffre | UCalgary Profiles | University of Calgary,"Background Educational Background Doctor of Philosophy Neuroscience, University of Calgary, 2022 Postdoctoral Fellow Neurobiology (Pediatric Epilepsy), Harvard Medical School, Boston Children's Hospital, 2024 BA Honors Specialization in Kinesiology, The University of Western Ontario, 2016",,success,,2026-04-17T22:21:43.294443+00:00
mem_9461efbef5,Alan McLuckie,https://profiles.ucalgary.ca/alan-mcluckie,https://profiles.ucalgary.ca/alan-mcluckie,alan-mcluckie,,Alan McLuckie | UCalgary Profiles | University of Calgary,"Biography A graduate of the MSW program at U of C, Alan McLuckie joined the Faculty of Social Work as an Assistant Professor in 2014. Prior to joining the Faculty Alan was an Assistant Professor with the Department of Psychiatry at Dalhousie University and was the Advanced Practice Leader for Mental Health and Addictions Services at the IWK Health Center in Halifax, Nova Scotia, where he was responsible for family therapy training and programming. Alan maintains an affiliation with Dalhousie University as an Adjunct Professor with the Department of Psychiatry. Alan is an experienced mental health therapist specializing in individual and family-based psychosocial treatments for children, youth and families affected by mental health, neuro-developmental and learning difficulties. His clinical practice also involves supervision and training related to a range of psychosocial interventions including couple & family therapy, child & play therapy. His area of research compliments his direct clinical practice and teaching interests focusing on infant, child and youth mental health, parenting stress, family wellness and stigma.",,success,,2026-04-17T22:21:45.468498+00:00
mem_b85b93eb26,Aleksandra Mineyko,https://profiles.ucalgary.ca/aleksandra-mineyko,https://profiles.ucalgary.ca/aleksandra-mineyko,aleksandra-mineyko,Dr.,Aleksandra Mineyko | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:21:47.308988+00:00
mem_ab3c7cd459,Alexander McGirr,https://profiles.ucalgary.ca/alexander-mcgirr,https://profiles.ucalgary.ca/alexander-mcgirr,alexander-mcgirr,,Alexander McGirr | UCalgary Profiles | University of Calgary,Biography Affiliations: The Mathison Centre for Mental Health Research & Education,,success,,2026-04-17T22:21:49.280157+00:00
mem_67336e1dbb,Alex Lohman,https://profiles.ucalgary.ca/alex-lohman,https://profiles.ucalgary.ca/alex-lohman,alex-lohman,Dr.,Alex Lohman | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Biochemistry, University of Missouri-Columbia, 2010 Doctor of Philosophy Molecular Physiology and Biological Physics, University of Virginia, 2014 Postdoctoral Fellow - Thompson Lab Neuroscience, University of Calgary, 2018",,success,,2026-04-17T22:21:50.860046+00:00
mem_fc88669608,Ali Golestani,https://profiles.ucalgary.ca/ali-golestani,https://profiles.ucalgary.ca/ali-golestani,ali-golestani,Dr.,Ali Golestani | UCalgary Profiles | University of Calgary,"Biography Dr. Golestani received his BSc and MSc in Electrical and Biomedical Engineering from the University of Tehran, Iran, and his PhD in Biomedical Engineering from the University of Calgary. Dr. Golestani completed two postdoctoral fellowships at NYU Medical Center and Rotman Research Institute at Baycrest. Before joining AHS, he worked as an MRI physicist at Toronto Neuroimaging Facility at the University of Toronto from 2016 to 2021. He joined AHS in October 2021 and is currently working as a medical physicist (MRI) at the Arthur J.E. Child Comprehensive Cancer Center.",,success,,2026-04-17T22:21:52.860338+00:00
mem_29212b7883,Alim Mitha,https://profiles.ucalgary.ca/alim-mitha,https://profiles.ucalgary.ca/alim-mitha,alim-mitha,,Alim Mitha | UCalgary Profiles | University of Calgary,"Biography I completed my MD at the University of Alberta and subsequently my residency training in neurosurgery at the University of Calgary. Following this, I completed two years of clinical fellowships at the Barrow Neurological Institute in Phoenix, Arizona; one year in cerebrovascular/skull base neurosurgery with Dr. Robert F. Spetzler, and an additional year in endovascular neurosurgery with Dr. Felipe C. Albuquerque and Dr. Cameron G. McDougall. During residency, I completed a master’s degree in biomedical engineering at Harvard University, allowing me to cultivate my research interests.",,success,,2026-04-17T22:21:54.699304+00:00
mem_feaca2a8a0,Alvin Joselin,https://profiles.ucalgary.ca/alvin-joselin,https://profiles.ucalgary.ca/alvin-joselin,alvin-joselin,,Alvin Joselin | UCalgary Profiles | University of Calgary,"Biography Dr. Joselin is a Research Assistant Professor in the department of Clinical Neurosciences, Cumming School of Medicine at the University of Calgary. He leads a research team consisting of laboratory staff, postdoctoral fellows, and students. Prior to joining the University of Calgary, Dr. Joselin was engaged in research at the department of Cellular and Molecular Medicine, University of Ottawa. Dr. Joselin has over a decade of experience woking in the field of Neurodegeneration and has published in high impact journals such as Journal of Biological Chemistry, Human Molecular Genetics and Proceedings of the National Academy of Sciences. As an early career investigator, Dr. Joselin is research currently centers around understanding the molecular mechanisms involved in the pathogenesis of Parkinson's Disease (PD) using genetic rodent models of PD.",,success,,2026-04-17T22:21:56.614441+00:00
mem_8bfbd806c9,Amanda Tyndall,https://profiles.ucalgary.ca/amanda-tyndall,https://profiles.ucalgary.ca/amanda-tyndall,amanda-tyndall,Dr.,Amanda Tyndall | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:21:58.629047+00:00
mem_db95c2910e,Amir Sanati Nezhad,https://profiles.ucalgary.ca/amir-sanati-nezhad,https://profiles.ucalgary.ca/amir-sanati-nezhad,amir-sanati-nezhad,Dr.,Amir Sanati Nezhad | UCalgary Profiles | University of Calgary,"Biography Dr. Amir Sanati-Nezhad is a Professor of the Department of Biomedical Engineering and the Department of Mechanical and Manufacturing Engineering, at the Schulich School of Engineering, University of Calgary. He is the Principal Investigator of BioMEMS and Bioinspired Microfluidic Laboratory. Amir completed his Postdoctoral trainings at the Harvard and McGill Universities (2013-2015), and accomplished his PhD program at the Concordia University (2010-2013). His research program has the focus on bioinspired microfluidics, tissue engineering, biosensors, wearable techs, organ-on-chips, and point-of-care solutions. Dr. Sanati-Nezhad has published over 350 peer-reviewed journal articles, book chapters, and conference papers. He has also presented many invited talks in national and international conferences. Dr. Sanati-Nezhad has received numerous prestigious awards and recognitions during his research career, including: ""CMC Microsystem's Douglas R. Colton Medal for Research Excellence"", ""Governor's General Gold Medal of Canada"", ""Canada Research Chair"", ""Peak Scholars"", and ""Parex Innovation Fellowship"".",,success,,2026-04-17T22:22:00.946775+00:00
mem_d4ec51610b,Ami Tint,https://profiles.ucalgary.ca/ami-tint,https://profiles.ucalgary.ca/ami-tint,ami-tint,Dr.,Ami Tint | UCalgary Profiles | University of Calgary,"Biography Dr. Ami Tint is an Azrieli Accelerator Assistant Professor in Neurodiversity & Intersectionality in the Department of Psychology. She completed her graduate training at York University, her pre-doctoral residency at Holland Bloorview Kids Rehabilitation Hospital, and a postdoctoral fellowship at the Centre for Addiction and Mental Health (CAMH).",I'm looking for... Research partners,success,,2026-04-17T22:22:03.210642+00:00
mem_d2301d7aac,Amy Warren,https://profiles.ucalgary.ca/amy-warren,https://profiles.ucalgary.ca/amy-warren,amy-warren,,Amy Warren | UCalgary Profiles | University of Calgary,"Biography Dr. Amy Warren graduated as a veterinarian from the University of Queensland, School of Veterinary Science in Brisbane, Australia in 2001 with first-class honors and a university medal. In 2002, she completed an internship in small animal medicine, surgery, and emergency medicine at the Queensland Veterinary Specialist Centre in Brisbane, Australia. In 2003, she started a residency in anatomic pathology at the Cornell University College of Veterinary Medicine, NY, USA. Dr. Warren became a Diplomate of the American College of Veterinary Pathologists in anatomic pathology in 2006. In 2006-2007, she completed a residency in clinical pathology at Cornell University and became a Diplomate of the AVCP in clinical pathology in 2007.",,success,,2026-04-17T22:22:05.340653+00:00
mem_f731c39857,Ana Nikolic,https://profiles.ucalgary.ca/ana-nikolic,https://profiles.ucalgary.ca/ana-nikolic,ana-nikolic,Dr.,Ana Nikolic | UCalgary Profiles | University of Calgary,"Biography Dr. Nikolic is a neuropathologist with an interest in the molecular biology of brain tumours. She completed medical school at the University in Toronto, neuropathology residency at the University of Calgary, and a doctorate in brain tumour epigenetics at the University of Calgary in the lab of Dr. Marco Gallo. She has training and expertise in both wet lab brain tumour biology and bioinformatics and takes a interdisciplinary approach to brain tumour biology.",,success,,2026-04-17T22:22:07.354626+00:00
mem_ccdb9fb0c5,Andrea Protzner,https://profiles.ucalgary.ca/andrea-protzner,https://profiles.ucalgary.ca/andrea-protzner,andrea-protzner,Dr.,Andrea Protzner | UCalgary Profiles | University of Calgary,"Background Educational Background Doctor of Philosophy Psychology, University of Toronto, 2007 M.A. Psychology, University of Toronto, 1999",,success,,2026-04-17T22:22:09.185621+00:00
mem_61c2300e70,Andreas Kramer,https://profiles.ucalgary.ca/andreas-kramer,https://profiles.ucalgary.ca/andreas-kramer,andreas-kramer,,Andreas Kramer | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Biological Sciences, University of Winnipeg, 1993 Doctor of Medicine , University of Manitoba, 1997 M.S. Public Health, University of Virginia, 2007",,success,,2026-04-17T22:22:11.023758+00:00
mem_126bc39f5f,Andreas Wissmann,https://profiles.ucalgary.ca/andreas-wissmann,https://profiles.ucalgary.ca/andreas-wissmann,andreas-wissmann,,Andreas Wissmann | UCalgary Profiles | University of Calgary,"Biography Managing Partner at FUEL Biomedical Inc. in Calgary (Biomedical Device Development & Engineering) During the earlier stages of my career, I focused extensively on the use of C. elegans models of human disease for drug mechanism-of-action studies as well as drug discovery purposes with most of the work based on cancer, neuromuscular and neurological indications. One particularly exciting area centered on mechanism-of-action studies of different classes of widely used antidepressants to identify novel pre-validated targets and compounds for the treatment of depression. Chemical and genetic approaches uncovered a pathway that is affected by antidepressants and regulates survival of early neuronal cells under conditions of increased cellular stress (as is likely encountered in specific brain regions of depressed patients). In a seperate approach, chemical screening was used to identify drugs that modulate a specific growth factor signalling pathway known to be involved in the molecular pathology of depression. While large parts of this work were not published it did result in two summary presentations that were given in the Faculty of Medicine (Dept. Biochemstry & Molecular Biology) at the University of Calgary in late 2009.",,success,,2026-04-17T22:22:12.563390+00:00
mem_418a89fdc0,Andrew Braun,https://profiles.ucalgary.ca/andrew-braun,https://profiles.ucalgary.ca/andrew-braun,andrew-braun,,Andrew Braun | UCalgary Profiles | University of Calgary,"Biography My undergraduate education sparked an intense curiosity/interest in biomedical research, particularly in the areas of cardiovascular physiology and pharmacology. Following completion of my doctorate, I pursued training in cardiac electrophysiology at the Univ. of Calgary, which allowed me to investigate the electrical activity of individual cells in the heart, and how these events contributed to contraction and arrhythmogenesis. Subsequently, I undertook additional training at Stanford University School of Medicine in California, where I carried out experimental studies examining how individual ion channel proteins in the cell membrane responsible for cell excitability are regulated by important cellular pathways and hormones. As a result of this training and associated research activity, I was recruited back to the Univ. of Calgary as an Alberta Heritage Foundation scholar to establish an independent research program as an assistant professor. Since then, my research activities have been supported by the CIHR, NSERC, The Heart and Stroke Foundation of Canada and the Alberta Diabetes Institute. Driven by our discovery-based research, we have recently undertaken proof-of-concept studies to explore a novel therapeutic strategy that we predict will lessen the severity and extent of cardiovascular complications associated with Type 2 Diabetes (T2D) by reversing the vascular dysfunction typically observed in T2D patients. We continue to develop this therapeutic strategy for the purpose of translation to humans.",,success,,2026-04-17T22:22:14.542459+00:00
mem_0f73a389b6,Andrew Demchuk,https://profiles.ucalgary.ca/andrew-demchuk,https://profiles.ucalgary.ca/andrew-demchuk,andrew-demchuk,,Andrew Demchuk | UCalgary Profiles | University of Calgary,"Background Educational Background Bach of Med Sci , University of Regina, 1989 Doctor of Medicine Medicine, University of Saskatchewan, 1993",,success,,2026-04-17T22:22:16.375940+00:00
mem_945a42f165,Andrew Gabriel McKay Bulloch,https://profiles.ucalgary.ca/andrew-gabriel-mckay-bulloch,https://profiles.ucalgary.ca/andrew-gabriel-mckay-bulloch,andrew-gabriel-mckay-bulloch,Dr,Andrew Gabriel McKay Bulloch | UCalgary Profiles | University of Calgary,"Biography Andrew Bulloch is a founding member of the Mathison Centre for Mental Health Research & Education in the Hotchkiss Brain Institute at the University of Calgary. He holds a Bachelor of Arts degree in Natural Sciences from the University of Cambridge and a PhD in Neuroscience from the University of North Wales. He completed postdoctoral fellowships at the University of Washington and at the University of Iowa. He has been a faculty member of the University of Calgary since 1982. His current research interests are in psychiatric epidemiology and pharmacoepidemiology. He is researching the risk factors for major depression and bipolar disorder, including substance abuse. Much of this research involves analysis of data from health surveys by Statistics Canada. My teaching interests are in mental disorders and their biopsychosocial causes, and in the history of neuroscience and psychiatry.",,success,,2026-04-17T22:22:18.254375+00:00
mem_41979986b6,Andrew Kim,https://profiles.ucalgary.ca/andrew-kim,https://profiles.ucalgary.ca/andrew-kim,andrew-kim,Dr.,Andrew Kim | UCalgary Profiles | University of Calgary,"Biography Dr. Kim is an Assistant Professor in the Department of Psychology at the University of Calgary and an Adjunct Scientist at University of Ottawa Institute of Mental Health Research at The Royal. Dr. Kim completed his Ph.D. in Clinical Psychology at the University of Calgary and a CPA accredited psychology residency at The Royal Ottawa Mental Health Centre in the Substance Use and Concurrent Disorders Program. Dr. Kim is also the Chair of CPA’s Addiction Psychology Dr. Kim’s clinical interests are in providing evidence-based care for people with co-occurring addictions and mental health difficulties. Relatedly, his research interest lies in developing an integrated treatment for substance and behavioural addictions and their mental health comorbidities. Dr. Kim’s research has been funded by the Social Sciences and Humanities Research Council of Canada, Gambling Research Exchange Ontario, and the American Psychological Association’s Society of Addiction Psychology. Dr. Kim has also received awards and fellowships from the Social Sciences and Humanities Research Council (Banting Post-Doctoral Fellowship; declined), Killam Trusts, and the Canadian Psychological Association. Dr. Kim directs the Addictions and Mental Health (ADMH) Laboratory. The focus of the ADMH Lab is to identify shared (and unique) psychological risk factors associated with substance (e.g., alcohol, cannabis) and behavioural (gambling, gaming, shopping) addictions and their mental health comorbidities (e.g., depression, anxiety, psychosis, eating disorders). The risk factors we have examined to date include emotion dysregulation, impulsivity, coping skills, childhood trauma, and others. The overall aim of our research is to develop an integrated treatment that simultaneously improves substance use and behavioural addictions and their mental health comorbidities. This research is conducted using surveys and in-depth interviews with people in the community and those seeking treatment for addictions and mental health difficulties. Our work is done in collaboration with researchers both nationally (e.g., Royal Ottawa Mental Health Centre) and internationally (e.g., Australia, Brazil).",,success,,2026-04-17T22:22:20.241222+00:00
mem_cdf4fbee8b,Andrew Szeto,https://profiles.ucalgary.ca/andrew-szeto,https://profiles.ucalgary.ca/andrew-szeto,andrew-szeto,,Andrew Szeto | UCalgary Profiles | University of Calgary,"Background Educational Background B.A. Psychology, University of Alberta, 2000 Doctor of Philosophy Psychology, University of Western Ontario, 2010 M.A. Psychology, University of Western Ontario, 2005",,success,,2026-04-17T22:22:22.205834+00:00
mem_4d14f5ed5f,Angela Haffenden,https://profiles.ucalgary.ca/angela-haffenden,https://profiles.ucalgary.ca/angela-haffenden,angela-haffenden,Dr.,Angela Haffenden | UCalgary Profiles | University of Calgary,"Background Educational Background B.S. Psychology, University of Calgary, 1994 Doctor of Philosophy Neuropsychology, University of Western Ontario, 2002 M.A. Neuropsychology, University of Western Ontario, 1996",,success,,2026-04-17T22:22:24.039337+00:00
mem_3e0ef14a60,Angelique Jenney,https://profiles.ucalgary.ca/angelique-jenney,https://profiles.ucalgary.ca/angelique-jenney,angelique-jenney,Dr.,Angelique Jenney | UCalgary Profiles | University of Calgary,"Biography Angelique Jenney, MSW, PhD, RSW is an Associate Professor and the Wood’s Homes Research Chair in Children’s Mental Health in the Faculty of Social Work, University of Calgary. Dr. Jenney has 25+ years of experience in intervention and prevention services within the gender-based violence (GBV), child protection and children’s mental health sectors. Her community-based research, simulation research and practice interests focus on trauma-informed approaches to working with young people and their families, in addition to the use of reflective, simulation-based learning approaches to training both students and practitioners in the field.",,success,,2026-04-17T22:22:26.103097+00:00
mem_76e8d167a4,Fetch Failed,https://profiles.ucalgary.ca/anne-duffy,https://profiles.ucalgary.ca/anne-duffy,anne-duffy,,,,,error,HTTP 403,2026-04-17T22:22:27.939381+00:00
mem_e7de00f126,Anne Patricia Flynn,https://profiles.ucalgary.ca/anne-patricia-flynn,https://profiles.ucalgary.ca/anne-patricia-flynn,anne-patricia-flynn,Professor,Anne Patricia Flynn | UCalgary Profiles | University of Calgary,"Biography Dance Education Dance Studies Dance and Health Promotion Anne Flynn, Professor Emerita, was a member of the dance faculty from 1978-2015 and continues to work as a dance and movement education advocate. She joined the university as the contemporary dance specialist in the Dance Education Route in the Faculty of Physical Education and worked with dance faculty in the Faculty of Fine Arts to develop the collaborative B.A. Dance degree launched in 1996. Holding a joint appointment in the Faculties of Kinesiology and Fine Arts, she was instrumental in the creation of the five-year combined B.Kinesiology/B.A.Dance in 2013, the only degree of its kind in Canada. She served as Chair of the Division of Dance from 2002-2007, Artistic Director of Dance Montage for over twent-five of its fifty years, and Manager of the Dance program's Urban Dance Connect (UDC), a broad ranging downtown community-university initiative, from 2005-2013. UDC created partnerships with the CIty of Calgary, The Alex Senior's Health Centre, The Salvation Army Centre of Hope, the Calgary Board of Education, the Art Gallery of Calgary, the Golden Age Club and the YWCA. Flynn danced with Denise Clarke throughout the 1980’s, showing work in Canada, New York, and Berlin. She and Clarke performed in the inaugural season of Decidedly Jazz Danceworks (DJD), as well as in other works created by DJD’s co-founder Vicki Adams Willis. Flynn’s exposure to the field of dance studies at Wesleyan University resulted in a shift of focus and she began publishing Dance Connection Magazine with Heather Elton and Lisa Doolittle (1988-1996). She is Co-Editor with Lisa Doolittle of Dancing Bodies, Living Histories (Banff Centre Press, 2000) receiving the 2001 Gertrude Lippincott Prize for their joint publication “Dancing in the Canadian Wasteland”. The two continued working together until 2017 on several SSHRC funded projects ( Foothills and Footsteps: New Writing in Dance Studies (1999); and Assimilating Bodies: Regulation and Resistance in Canada's Choreography of Nationhood (2003-2007), publishing in numerous anthologies and giving many conference presentations nationally and internationally about the role of dance in Canada’s nation-building project. As a Co-Investigator on a national SSHRC Partnership Grant (2013-2018) studying Arts for Social Change , Flynn developed multi-organizational partnerships to create Dancing Parkinson’s YYC at Decidedly Jazz Danceworks ( https://www.decidedlyjazz.com/outreach/dancing-parkinsons-yyc/) , and the University Heights Dance and Movement program for senior citizens. Both programs continue to thrive. Flynn became President of the U.S.-based Congress on Research Dance (CORD) in 2015 and oversaw its merger into the Dance Studies Association (DSA) in 2017 ( https://dasa.memberclicks.net/about) . She served as President and Past-President of DSA from 2017-2020 for which she received the Dixie Durr Award for Outstanding Service to Dance Research . She has also served on the boards of the Alberta Dance Alliance (President 1987-1990), Dance Connection Magazine (President 1991-96), Dancers’ Studio West (President 2000-2004) as an Advisory Board member for the Canadian Society for Dance Studies (2000-2011) and DanceCollectionDanse (2007-current). In 2022 she convened students in kinesiology and dance to create the Dance and Health Study Group and launched its first project, ESDF+ , a collaboration with East Side Dance Festival and the Faculty of Kinesiology, in 2023. .",,success,,2026-04-17T22:22:29.824209+00:00
mem_4fab7d2841,Antoine Dufour,https://profiles.ucalgary.ca/antoine-dufour,https://profiles.ucalgary.ca/antoine-dufour,antoine-dufour,,Antoine Dufour | UCalgary Profiles | University of Calgary,"Biography EXPERIENCE Assistant Professor 2017-present University of Calgary, Calgary, AB, Canada Department of Physiology and Pharmacology, McCaig Institute Scientific Director 2019-present Southern Alberta Mass Spectrometry (SAMS) core facility Post-Doctoral Fellowship 2010-2017 University of British Columbia, Vancouver, BC, Canada Supervised by Dr. Chris Overall, Department of Oral and Biological Sciences Stony Brook University, Stony Brook, NY, USA 2005-2010 PhD in Chemical Biology, Chemistry Thesis title: “The Role of the Hemopexin Domain of Matrix Metalloproteinases in Cell Migration.” http://hdl.handle.net/1951/55415 SUNY Oswego, Oswego, NY, USA 2003-2005 Bachelor of Arts, Chemistry Thesis title: “Comparison of the structure and dynamics of the antibiotic peptide polymyxin B”",,success,,2026-04-17T22:22:31.791770+00:00
mem_0aa82264fe,Araba Chintoh,https://profiles.ucalgary.ca/araba-chintoh,https://profiles.ucalgary.ca/araba-chintoh,araba-chintoh,Dr.,Araba Chintoh | UCalgary Profiles | University of Calgary,"Background Educational Background Doctor of Philosophy, PhD Institute of Medical Sciences, University of Toronto, Bachelor of Medicine, Bachelor of Surgery, MBBS Newcastle University, Sport Medicine Diploma International Olympic Committee,",,success,,2026-04-17T22:22:33.676518+00:00
mem_51d0744557,Aravind Ganesh,https://profiles.ucalgary.ca/aravind-ganesh,https://profiles.ucalgary.ca/aravind-ganesh,aravind-ganesh,Dr.,Aravind Ganesh | UCalgary Profiles | University of Calgary,"Biography Dr. Aravind Ganesh is a Vascular and Cognitive Neurologist. He completed his MD degree at the University of Calgary, followed by a DPhil in Clinical Neurosciences at the University of Oxford’s Centre for Prevention of Stroke and Dementia as a Rhodes scholar. He earned an Associate Fellowship from the United Kingdom’s Higher Education Academy through his teaching contributions at St John’s College (Oxford). He completed his neurology residency in Calgary, followed by a combined fellowship in stroke and cognitive neurology, funded by Alberta Innovates and the Canadian Institutes of Health Research. Dr. Ganesh is a Fellow of the Canadian Stroke Consortium, and is actively involved in the development of best-practice guidelines for stroke and dementia care. His clinical research is focused on the natural history, prevention, and treatment of stroke and cognitive impairment, including behavioural and neuropsychiatric sequelae. He is passionate about medical education, and serves on the editorial boards of Neurology, Neurology: Clinical Practice, and Stroke.",,success,,2026-04-17T22:22:35.524369+00:00
mem_5484cb96e1,Arvi Rauk,https://profiles.ucalgary.ca/arvi-rauk,https://profiles.ucalgary.ca/arvi-rauk,arvi-rauk,,Arvi Rauk | UCalgary Profiles | University of Calgary,,,success,,2026-04-17T22:22:37.177764+00:00
mem_233f37a4ef,Ashley Harris,https://profiles.ucalgary.ca/ashley-harris,https://profiles.ucalgary.ca/ashley-harris,ashley-harris,Dr.,Ashley Harris | UCalgary Profiles | University of Calgary,"Biography Ashley Harris is an Assistant Professor in the Department of Radiology and a member of both the Hotchkiss Brain Institute (HBI) and the Alberta Children’s Hospital Research Institute (ACHRI), as well as a member of the Owerko Centre in ACHRI. She holds a Canada Research Chair in MR Spectroscopy in Brain Injury. Her research interests involve the development and use of advanced imaging to study the brain in humans. This includes both health brain function and clinical disorders including developmental disorders, brain injury, migraine and chronic pain. In particular she develops and uses advanced spectroscopy, an approach to study brain chemistry in addition to other using other MR modalities such as functional and structural imaging.",,success,,2026-04-17T22:22:39.056257+00:00
mem_6afc7989eb,Audrey-Ann Deneault,https://profiles.ucalgary.ca/audrey-ann-deneault,https://profiles.ucalgary.ca/audrey-ann-deneault,audrey-ann-deneault,,Audrey-Ann Deneault | UCalgary Profiles | University of Calgary,"Biography Dr. Audrey-Ann Deneault, an Assistant Professor in Social Psychology at the Université de Montréal, leads the RISE Lab. She earned her PhD in Psychology from the University of Ottawa, followed by a postdoctoral fellowship at the University of Calgary. Her research focuses on the impact of early relationships and societal pressures on child and youth mental health. With a particular interest in family dynamics, Dr. Deneault explores how these foundational relationships influence mental health. Additionally, she investigates the effects of significant societal challenges, such as technology and climate change, on mental health.",,success,,2026-04-17T22:22:40.886878+00:00
mem_e7440b475b,Beverly Lynn Adams,https://profiles.ucalgary.ca/beverly-lynn-adams,https://profiles.ucalgary.ca/beverly-lynn-adams,beverly-lynn-adams,Dr.,Beverly Lynn Adams | UCalgary Profiles | University of Calgary,"Biography Dr. Beverly Adams, MD, is Vice-Dean of the Cumming School of Medicine. She completed her medical degree at the University of Saskatchewan and her residency training at the University of Alberta. Dr. Adams’ leadership career began in 1994 as the Director of the Clinical Teaching Unit at FMC and proceeded to receive progressive promotions to Clinical Medical Director; Residency Program Director; Section Chief; Academic and Clinical Department Head; Associate Dean, Professionalism, Equity, and Diversity; Senior Associate Dean, Education prior to becoming the Vice-Dean. As a psychiatrist, Dr. Adam’s is involved in cutting edge research for treatment resistant OCD with MRI-guided Focused Ultrasound, early psychosis and clinical trials in schizophrenia and OCD.",,success,,2026-04-17T22:22:42.788514+00:00
mem_9e9c87242a,Bijoy Menon,https://profiles.ucalgary.ca/bijoy-menon,https://profiles.ucalgary.ca/bijoy-menon,bijoy-menon,Dr.,Bijoy Menon | UCalgary Profiles | University of Calgary,"Biography Bijoy Menon is a Neurologist and a Professor in the Departments of Neurosciences, Radiology and Community Health Sciences at the University of Calgary. He leads an internationally recognized research program that is pushing the boundaries of modern stroke care by using advanced image processing techniques, statistical and clinical trial methodologies and Artificial Intelligence based algorithms to develop cutting edge imaging tools and better treatment for people suffering from acute stroke. He is a member of the Royal Society of Canada's College of New Scholars, Artists and Scientists and recipient of the Michael S. Pessin Stroke Leadership award from the American Academy of Neurology, the Avenue Magazine Top 40 under 40 award (2014), a CIHR New Investigator Award (2015-2020), a University of Calgary/Heart and Stroke Professorship in Stroke Imaging (2014-2020) and the 2015 University of Calgary PEAK Scholarship in Entrepreneurship Innovation & Knowledge Translation. He is founder and Chief Medical Officer for Circle NVI Inc, a University of Calgary spin-off company that is developing cutting edge imaging and communication solutions for use in acute stroke.",,success,,2026-04-17T22:22:44.646643+00:00
mem_601dd6a6ac,Bin Hu,https://profiles.ucalgary.ca/bin-hu,https://profiles.ucalgary.ca/bin-hu,bin-hu,Dr.,Bin Hu | UCalgary Profiles | University of Calgary,"Biography Dr. Bin Hu MD. Ph.D. Professor Hu was the founding member and head of Division of Translational Neuroscience. His research has extended from the fundamental science such as thalamocortical auditory cueing network, axonal mechanism of deep brain stimulation and dormant neuron model of autism, to technology innovations and social engineering. He has led three large-scale, public funded and million-dollar translational international programs that developed 2nd Generation wearable system and digital health platforms for the diagnosis, treatment and telehealth of Parkinson’s disease and other neurological disorder (known as Ambulosono-ACSCON project). Current research interests include: 1) Technological and social platforms for facilitating evidence-based trials of non-pharmaceutical interventions, 2) Re-thinking the role of multi-domain exercise and cognitive training in modifying motor and cognitive decline in neurodegenerative diseases and 3) Neurobiological circuits and system underlying music-induced paradoxical movement in PD. The long-term objective of my research program is to develop, validate and implement new and practical technological tools, supported by neurobiology and causality-based scientific concepts and approaches that will transform the current landscape of non-pharmaceutical treatment and management of chronic illness in an aging society. More specifically, I am interested in the applications of 2 nd generation wearable systems, causality analysis, and applications of instrumental learning and social engagement behavioural models in the design of new diagnostics and interventions.",,success,,2026-04-17T22:22:46.656982+00:00
